"Data Source","World Bank","",""
"Last Updated Date","","",""
"","","",""
"","","",""
Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Seychelles,SYC,15478.8475444228,15695.670838946,16744.5080816034,17596.8977617171,16716.5207188923,16552.4547815231,17942.1733036627,19895.1422188431,19991.2293154949,19969.3513746174,20633.6746950761,20147.4187656167,19777.7525249721,18825.2206936189,18356.4711447212,19917.1194534221,21341.8597526003,23117.8555224771,21990.3685269705,21361.1307875284,21708.7554506566,24406.4129764105,24919.955210328,24770.6514591794,25379.4180707013,27032.2083880002,29905.1347389952,31595.6680570505,32841.4242467381,34346.0708923483,30056.1994300968,29979.8272686091,27978.1770550937,28635.3563581744,29241.7758048825
Sierra Leone,SLE,2703.59918712824,2734.96862548027,2257.44939868809,2293.56354039047,2240.29005098829,2058.07683318146,2084.1822265,1936.55653107258,1951.82091117813,1903.3269610781,1981.50608696758,1749.35086324104,2089.26152736756,2196.28134548105,2260.83818961545,2296.65767887048,2342.75461136539,2377.80530113361,2404.65198784353,2376.58254518958,2459.76814418708,2590.52839483651,2792.92626544926,3124.72832450941,2812.52832195116,2628.17058146385,2732.26093997048,2753.42719846704,2767.38003381598,2852.66269917494,2752.62615440121,2849.38865926436,2934.73326430435,3034.94608285625,3098.76290609663
Singapore,SGP,45567.7903891463,47251.6944416002,48897.810341575,53139.844472382,57213.0977645801,59483.6383121123,61381.7523709208,64291.2024694333,60782.1972058002,63746.4792227046,68314.5444027166,65784.4018813783,67744.2702679808,71877.5348633552,78039.024710382,81841.1587801054,86463.8283836607,90417.8073849967,87329.5937792686,84843.5194001734,95456.1893079996,99296.7561111269,101187.825333454,104359.030680724,107066.858613992,108953.724294287,111579.742684331,116471.820764776,119927.769127927,120114.133894235,115893.042395938,132617.354020876,133571.962410322,129555.245509242,132569.525225795
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,50980.9400838983,52140.59965779,53786.2462000327,53357.003462797,52801.4031054792,52439.4736756048,51375.6032503737,50817.6814942681,46088.3583839152,42154.1020267504,45996.7912346922,39265.7616790568,40507.0672411717,45515.6523389272,46571.0886504628,47303.194758482
Slovak Republic,SVK,17528.2431478983,14962.1155726764,13951.9084432838,14163.0137339867,14982.7472163469,15811.9246441708,16744.0673884448,17630.0397577195,18280.0501282626,18174.9801324587,18343.237153675,18914.3903304531,19757.0677888993,20730.249479935,21851.9549601873,23266.7570493442,25342.3099268358,28075.8072794998,29556.2617975695,27891.8969419417,29758.1740140117,30481.377866428,30907.039248956,31090.9880191144,31901.9424982702,33521.5954764975,34130.5050676203,35057.2223763167,36430.7941704195,37209.5332553073,36216.4002110814,38346.0935768177,38664.9076949851,39518.2209359245,40319.0547230873
Slovenia,SVN,25345.0480419604,23074.6686073269,21845.9628529312,22520.738313268,23747.9865664018,24718.0238296539,25454.1256098664,26806.4627835709,27688.0929526812,29125.8913263147,30055.5726465546,30857.1122043437,31830.5553226686,32827.7514419462,34298.1277435263,35558.3777419198,37539.459301666,39995.2052938397,41278.6090856341,37802.0880186755,38056.1815241775,38226.1255489903,37033.7667541886,36678.8746642096,37655.1979898073,38527.4222549683,39667.4579830072,41692.836279788,43361.094447431,44569.5878416535,42463.5635346194,45914.0572392406,47050.0676441642,47977.4268117652,48648.9078834081
Small states,SST,12967.345601154,12767.2103079705,12543.2679132641,12506.744834051,12764.0914714284,13158.8984081886,13499.5833079018,14082.1541466986,14347.650816605,14703.0835032342,15508.8076319873,15722.9340317643,16089.5481683915,16720.040671397,17301.7681992296,17919.1029342471,18926.1374267865,19583.3245339467,19626.8024785101,18687.1342887514,19028.3801181314,19400.0930871394,19654.5527955594,19723.9123640346,19990.188818425,20210.1952363993,20317.3656305928,20726.6600236013,21153.1071455937,21651.5595573883,20089.2426291376,21232.112433676,22449.9535899521,23360.6426585898,24699.249237061
Solomon Islands,SLB,2352.3992103107,2418.36579584292,2644.50052422748,2669.67595845149,2802.23251201901,2996.27162353451,2957.81917928087,2848.31969373436,2805.2662186594,2717.52715749125,2276.82191920056,2055.27436724543,1960.42387516654,2050.30870033396,2168.50586845628,2287.27362263512,2340.65153178621,2384.31783066088,2489.78306207696,2514.89101043351,2682.28532344354,2777.47851512924,2743.45849913875,2783.59190841229,2716.42200217839,2664.72477884762,2715.23362293936,2703.66346303885,2686.11900111375,2661.61667922254,2515.14143211528,2449.87009821452,2330.10309195408,2339.57493302805,2353.24808229243
"Somalia, Fed. Rep.",SOM,,837.26702279507,803.787078571713,812.557291159159,634.727734128934,636.662071307674,663.351131548354,648.017163551169,662.674857185695,682.979123343567,702.850071117611,723.37973295051,749.913550912115,777.884552733299,803.059780580571,830.807245939909,857.993655901941,887.36935223579,919.132083452828,956.220325392405,995.225555512318,1054.36214979106,1114.80414892809,1197.72166459747,1259.27432882615,1343.92517439606,1384.15517410135,1527.66029071672,1504.97908203481,1491.29493918405,1396.05544674978,1392.31782053371,1387.54753732191,1401.64735228455,1409.33492233283
South Africa,ZAF,10811.1515328296,10459.3559818564,10053.6101212292,9976.96506458374,10130.8058233004,10318.8385984353,10623.8603593151,10770.2779624828,10693.6882326622,10831.6589617949,11183.825503143,11387.492366782,11697.5657261687,11923.1211013633,12341.2102655828,12861.5633089114,13444.2332126058,14016.2444716386,14297.6887802632,13910.7017093394,14164.9958363115,14434.2611456048,14563.7624041032,14681.096638957,14643.3384782936,14541.6748613669,14501.2807823402,14573.5980840004,14553.5615668957,14352.6698709871,13250.5666594456,13681.9548144813,13767.4967589936,13695.3755694076,13597.6538495998
South Asia,SAS,2221.10401117058,2207.15229366238,2278.29562275307,2338.6490943805,2437.52726368427,2561.1387186881,2688.7488495003,2747.18449308729,2855.99974039973,3032.53867444598,3097.80657068159,3182.31651811181,3244.37301172362,3427.9769384358,3626.65995288754,3844.00632749848,4085.07331187293,4330.30260571846,4419.83211246422,4683.42320559577,4997.84158209382,5199.39828023848,5421.16973991693,5690.32664871744,6029.54889102679,6420.39753408396,6853.83622045557,7237.9013460911,7622.25084211992,7857.61469233314,7399.2146905549,8015.35674462811,8522.02555266368,9169.17425959869,9654.1661001538
South Asia (IDA & IBRD),TSA,2221.10401117058,2207.15229366238,2278.29562275307,2338.6490943805,2437.52726368427,2561.1387186881,2688.7488495003,2747.18449308729,2855.99974039973,3032.53867444598,3097.80657068159,3182.31651811181,3244.37301172362,3427.9769384358,3626.65995288754,3844.00632749848,4085.07331187293,4330.30260571846,4419.83211246422,4683.42320559577,4997.84158209382,5199.39828023848,5421.16973991693,5690.32664871744,6029.54889102679,6420.39753408396,6853.83622045557,7237.9013460911,7622.25084211992,7857.61469233314,7399.2146905549,8015.35674462811,8522.02555266368,9169.17425959869,9654.1661001538
Spain,ESP,31773.2267420042,32499.3481371902,32641.082719936,32137.3138437727,32746.9287826598,33501.7314182929,34232.3786868602,35312.0862854389,36679.0942334698,38141.316878689,39945.8971298178,41224.2924057393,41766.0378188791,42223.130174522,42793.3902326006,43570.7652574033,44572.6815459931,45301.2843416374,44926.348951812,42852.220888454,42695.5274189933,42271.8346788238,41034.0481566356,40594.914008768,41339.4111169417,43053.761430314,44274.6676149922,45446.2508575695,46325.2099441141,46896.4171141424,41553.4477945675,44251.6658222621,46733.4809780536,47322.5937004504,48460.2914069661
Sri Lanka,LKA,4561.57913261438,4735.81940023678,4866.23941153137,5114.43630396951,5322.72963127148,5523.31225393965,5624.02393650599,5871.72297557268,6032.62212630498,6176.23548455949,6428.61341890463,6230.03051864853,6409.86278893446,6741.01248849424,7059.91098068568,7452.74234124518,7970.66491021045,8454.2067533326,8897.82686006864,9156.31906483165,9832.18622338643,10618.4926000405,11447.6937738135,12249.7223348096,12909.9663068885,13329.7793438947,13845.6146782368,14572.4858214565,14759.8248945765,14637.44429132,13886.6513728651,14316.1352225683,13249.065064602,13024.9404319855,13752.836740386
St. Kitts and Nevis,KNA,14326.0410656507,14084.6831940102,14557.184258305,15348.6887799847,15955.8375010028,16596.2656266287,17340.2234624221,18288.4943671657,17963.6992379347,18291.4229188676,19840.5800645267,20648.7889741472,20813.4050029806,19927.1818314137,20661.3458642993,22612.7126559455,23258.9842253211,23330.0442404195,25898.7823620981,24973.8045286303,24997.5672513428,25380.0087348215,25114.0572603244,26532.1016561725,28530.3072249013,28729.566447667,29867.0265589791,29948.9200065682,30576.2486749244,31512.1943105684,26736.9283563771,26896.6177065978,29749.8700864823,30616.577281386,30656.4410109367
St. Lucia,LCA,17222.1486650676,17080.7989746533,18166.2078109226,18004.0320073031,18020.5127590631,18048.780665013,18301.1522745648,17920.034113687,18786.9976028018,19039.4630213718,18818.8855989431,17993.6372662268,17911.6297765068,18522.5129630157,19715.8297745985,19491.2182260584,20551.0599501307,20759.3043872305,21651.233776084,20907.3343580129,20849.0551242245,21637.8686925992,21515.89963362,21029.2888872138,21214.4773346334,21142.9733304366,21775.4737658629,22422.5970388018,22981.9179294013,22738.2471068581,17142.044063192,19101.1652956675,22962.2818144554,23403.7440265988,24252.4688588491
St. Vincent and the Grenadines,VCT,7467.37874657239,7524.58477815963,7984.07959662088,8306.77527139188,8189.84362711098,8815.84871825748,8923.70555514296,9234.69888368764,9609.10378620502,9853.34736551962,9999.05879203685,10177.8094583896,10736.0878714164,11475.3312414531,11979.907294501,12320.0710011077,13233.4068930431,13732.3622591495,13850.3936790063,13723.7838252622,13175.7230154228,13168.8964291743,13397.9632982701,13804.1837951887,14040.2460690452,14508.8609465459,15197.7482513352,15533.2212821544,16139.0661084965,16365.3255785124,15763.7054382539,16200.8994597845,16835.023514541,17858.2446468702,18714.198849353
Sub-Saharan Africa,SSF,3775.44715824752,3692.96647842761,3585.8898110554,3446.39871711459,3382.89870693516,3400.79211336698,3482.83538248151,3531.2526143186,3529.4672266836,3509.31810136229,3534.51732241584,3592.16950119331,3732.08528410955,3787.21190581541,3938.52474735639,4064.79469856722,4196.01742141953,4334.88334721941,4442.56054105323,4476.26595816638,4629.34154572117,4716.82196328525,4779.45095832875,4893.03086171617,4999.52219488023,5016.22753000527,4948.61002148455,4944.82716564733,4954.56228767375,4956.28204569314,4674.72999524284,4720.35761389047,4796.06641542138,4810.21576811861,4872.63561420471
Sub-Saharan Africa (IDA & IBRD countries),TSS,3775.44715824753,3692.96647842761,3585.8898110554,3446.39871711459,3382.89870693516,3400.79211336698,3482.83538248151,3531.2526143186,3529.46722668361,3509.31810136229,3534.51732241584,3592.16950119331,3732.08528410956,3787.21190581541,3938.52474735639,4064.79469856722,4196.01742141953,4334.88334721941,4442.56054105323,4476.26595816638,4629.34154572117,4716.82196328525,4779.45095832874,4893.03086171617,4999.52219488023,5016.22753000526,4948.61002148455,4944.82716564733,4954.56228767375,4956.28204569314,4674.72999524284,4720.35761389047,4796.06641542137,4810.21576811861,4872.63561420471
Sub-Saharan Africa (excluding high income),SSA,4065.82027451127,3990.11100791024,3886.87024084937,3728.49905322175,3661.2275291231,3681.37708502147,3766.8248891649,3822.20514514171,3827.62590417184,3805.1625385305,3831.94227075511,3892.72693602378,4050.88159908508,4118.27025866785,4278.51331355353,4411.23940636792,4549.64962010862,4695.18096839035,4806.08016860663,4836.23831598363,4993.41645515479,5078.36737266493,5138.78939655495,5251.51344059004,5355.7342357734,5358.65561857327,5268.83150135542,5249.09498328977,5249.943568027,5237.57859289934,4915.93079254536,4958.95615019986,5035.76910820244,5040.15417908639,5094.61312493951
Sudan,SDN,2460.18872070313,2591.869140625,2709.7900390625,2777.27490234375,2736.47192382813,2824.63208007813,2924.29077148438,3380.18676757813,3441.17919921875,3459.22998046875,3575.85205078125,3701.548828125,3814.31323242188,3946.92260742188,4041.05712890625,4152.32275390625,4299.97412109375,4415.78515625,4446.40966796875,4188.0546875,4219.8369140625,4467.6259765625,4145.931640625,4130.48583984375,4207.50048828125,4159.1943359375,4174.56103515625,4061.01831054688,3816.65991210938,3625.52319335938,3401.24975585938,3248.9755859375,3132.0771484375,2181.0791015625,1861.39794921875
Suriname,SUR,17137.6509700556,17493.4962257426,17455.1256454322,16217.1660347103,16648.5345258933,16368.311360582,16184.4999295065,16754.3511427064,16789.7549005356,16217.5173031438,16220.1790603262,16556.9440609927,16678.0718706582,17383.5015505612,18585.5170864176,19220.2839696605,20113.6707547695,20902.1391589279,21515.8119551093,21906.4105447498,22772.4754543689,23829.5332856393,24193.8412373922,24624.0219854601,24414.3554759734,23327.5252497447,21950.4122148625,22070.5137570835,22938.5353715545,22966.7405999124,19091.3617184226,18458.234999681,18742.5873760369,19020.8663908707,19179.1018321639
Sweden,SWE,40549.3075177599,39812.3177083366,39120.9249133997,38090.9458960736,39340.0016622619,40736.4273400135,41364.9857254278,42608.4136690457,44392.8449919299,46221.8079937232,48284.8001841043,48810.644590655,49760.2161636006,50507.9330738641,52412.411275873,53661.3178643623,55855.4978279347,57230.7901610156,56262.4700751994,53411.2005853182,56003.2704715511,57340.5039813247,56682.0187013753,56843.1649263734,57574.0500485264,59468.3538687625,59977.3886010694,60288.7998168676,60647.449528586,61601.6292338778,59975.3644061895,62731.700616293,63088.4236678734,62662.7652797761,62978.9390459835
Switzerland,CHE,64010.7585544032,62636.7741067256,61922.8908444333,61284.2042587758,61569.5965405613,61453.6297020666,61471.1689633393,62709.9871171841,64418.3857592838,65177.8822005074,67378.3901472877,68008.3441852855,67446.4044310268,66926.167976443,68263.4411390817,69692.5954827493,72077.8598470308,74234.3010991931,75355.202488789,72709.8138293408,74290.2619629278,74800.8886353533,74883.6158924249,75354.1550500884,76189.6018443969,76566.0772542148,77301.2124304857,77626.9027376941,79261.3563641288,79596.7029465098,77324.8870934007,81001.4111206118,82777.293582076,82295.2993346568,82286.1801896488
Syrian Arab Republic,SYR,5828.40551611713,6081.08907103889,6662.24314240165,6861.79504697602,7142.95380147314,7431.354210148,7943.44060493443,8126.36577647131,8456.78287525056,7951.39014713749,7807.92995548742,7698.3969367866,7811.81601910972,8177.54506854394,8528.65604597154,8828.94590461523,8885.80539630373,8829.30906367425,8903.77225264131,9284.10162126587,9546.56048805399,9648.82426718361,7144.37244952745,5530.97472757035,5301.62535257941,5302.07413721497,5022.1127178437,4977.79210063798,4956.09296464777,4825.40602053761,4633.34951847728,4592.83860100874,4454.85373271464,,
Tajikistan,TJK,4173.04607982249,3777.10750632183,2630.38658066186,2169.96747353928,1678.33851733918,1439.50277584065,1175.79407235242,1181.28110133633,1236.67552895556,1275.82249026045,1365.23327447129,1467.39882474638,1594.93890470219,1736.64039749855,1878.28696227255,1965.30020458256,2063.288508243,2181.89798056536,2308.09430040334,2349.50030269416,2449.27358745359,2572.48074895498,2700.09546037358,2828.38542075147,2943.08867917317,3041.44479553257,3169.9667820524,3312.71202243506,3479.69235966041,3649.88375518646,3724.7489591466,3985.91247611219,4213.75618362687,4472.3241378777,4755.93296704719
Tanzania,TZA,1794.20458984375,1785.66394042969,1751.91845703125,1718.39306640625,1679.66235351563,1685.85107421875,1730.55456542969,1755.8037109375,1773.72424316406,1810.97155761719,1839.93664550781,1899.74536132813,1982.64428710938,2059.83740234375,2155.24145507813,2253.09326171875,2334.1044921875,2423.61596679688,2493.25927734375,2560.81103515625,2654.80346679688,2779.70776367188,2822.4853515625,2924.86328125,3027.56909179688,3111.44458007813,3214.24682617188,3318.28833007813,3392.68872070313,3484.63256835938,3449.82153320313,3493.0830078125,3546.98095703125,3620.79345703125,3713.26293945313
Thailand,THA,8701.95436053257,9294.03106255394,9886.89982869121,10538.8163895497,11215.0366594606,11953.920382867,12456.3290857417,11952.8491238372,10897.1533831339,11253.3874955905,11622.5250278537,11901.3182104659,12512.1831324963,13287.3048987459,13997.0013867292,14458.2551810694,15051.0606748719,15742.6552891781,15891.7823409885,15665.9031153449,16730.3697884488,16766.3477057883,17869.6376607459,18242.4256715363,18324.6144674875,18811.9975100064,19370.6087810117,20094.6778762603,20879.9027821449,21277.8392684764,19957.257140917,20242.7700035656,20762.7952598527,21191.4540309274,21740.5403219261
Timor-Leste,TLS,2143.79198485792,2318.79430546514,2493.90862041689,2674.399260003,2786.67628339255,2891.86465034636,3038.23043686518,3073.97043709665,2931.48088622558,2136.64950009543,3783.78349040621,4038.33583266948,3480.98860481918,3264.94649227443,3234.97572893373,3263.94469592966,3038.95253397881,3256.56973696199,3530.88221940661,3792.3582606223,4047.24946392086,4189.79980348341,4297.91482204398,4340.27851790544,4445.3594272103,4467.80011988177,4515.4226379882,4290.02726532164,4188.84115175127,5103.14962872555,6594.88175503901,6825.04588630745,5348.49200064987,4331.07806144305,3890.95763434187
Togo,TGO,2237.59984450159,2158.8791103229,2015.13566927499,1721.57369094046,1972.24744911805,2036.38159822696,2135.45581609458,2366.40275146203,2247.34887088094,2238.93514971661,2160.98936671986,2122.08047449583,2147.97438337226,2234.9772223053,2157.02751991461,2004.25858232153,2000.54176015054,1920.26928670654,1941.15486668393,1989.82990346963,2049.78055930203,2111.47483429916,2186.30951971437,2254.98838359616,2322.40408294543,2388.42609861568,2427.30036226403,2462.27744935268,2517.34898693009,2577.51616831372,2570.48315208534,2638.81095267963,2739.68813234711,2842.23076240747,2960.77542569109
Tonga,TON,4487.81921860299,4766.38831308568,4772.33111247152,4946.71766246431,5188.43955195501,5508.33934627723,5510.7084261902,5455.90517573817,5541.68325773841,5632.72252396599,5808.26509143352,5860.08077786935,6085.11323193626,6053.8798660639,5900.45741291394,5828.37054398018,5670.9141842869,5506.65177833752,5758.56828665219,5453.87514548883,5488.75040326595,5847.44389420769,5907.26711603507,5951.69432111238,6096.86914784745,6194.63923003718,6639.13678737964,6862.66870605024,6885.10271620406,6858.83871210154,6980.41011734068,6929.17669288438,6810.60970632543,7030.41917439715,
Trinidad and Tobago,TTO,11869.5287266317,12142.348150297,13267.9770581707,13088.7073855168,13472.7464155031,13912.3133299045,14838.9026529676,15895.2438763164,17129.0911444686,18440.5741312908,19637.5545410721,20366.753132212,21876.8529070403,24910.823196152,26757.9075601429,29536.4394101096,33348.7507470886,34793.6457521105,35825.3333456362,34212.2683057008,35145.1253639062,34769.7620251376,36903.6898574094,37994.0686480473,39248.6570516023,38963.9641783011,35914.9901970983,34095.9899256152,33710.0178540008,33748.7060849924,30720.8876936042,30482.1201798631,30784.1112580356,31196.603554718,31960.1568888983
Tunisia,TUN,6742.58426420551,6859.73427153777,7241.29105894738,7253.33614579881,7350.65600471494,7406.23900930842,7821.79219107359,8136.3376111408,8417.98493264685,8821.98791288257,9134.41506327005,9380.56317617024,9407.55676671593,9752.02442335824,10263.8055422408,10529.1598956845,10983.9221903991,11613.9247511428,11990.1962371716,12229.7752536693,12458.2710366551,12068.7136257667,12436.3958115735,12587.9950645596,12824.0028914441,12802.7917211433,12803.8797371543,12955.4014814241,13163.1952230357,13243.9024233246,11955.5983698479,12444.3264026887,12712.22345453,12650.9615158166,12774.9158568021
Turkiye,TUR,12184.1995945303,12057.9354360192,12451.0451201156,13174.4671161888,12343.0041851309,13099.2575267612,13826.9201097072,14631.2958814739,14704.3385744207,14066.1896257233,14856.914625257,13872.1287284566,14587.894621656,15255.7177960689,16583.8837094062,17902.5966004487,18972.0089563632,19909.083519675,19839.5845462269,18612.1925231905,19897.4464836887,21760.4291923634,22517.7148287875,24117.3121099839,24888.8521742576,25984.8027306177,26489.6436816046,28194.688309381,28780.3036458151,28741.0535082701,28976.7179161611,32105.5474400506,33520.8111384208,35069.1701714685,36154.490436557
Turkmenistan,TKM,7925.49803469938,7373.58419213153,6128.91556148756,6085.5255499597,4929.73395133335,4493.42793310683,4712.83357844039,4105.36902304428,4323.30168204311,4945.08541988288,5112.52948147352,5228.80329286491,5138.87117760604,5203.8543813176,5360.22429910532,5945.95239804804,6476.82805700551,7060.14844993043,7944.99590073106,8264.86534322735,8842.33283585112,9929.68934634645,10794.2335233663,11633.2905987757,12544.3983464061,13057.8303253557,13552.8477118745,14107.6671199289,14648.135352725,15231.3056176565,15791.1775857601,16434.1399060353,17119.5744946142,17866.4041809169,18662.298799056
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,21878.8206013071,22689.3160133769,17512.1977777876,17000.2227766463,17147.424764127,16024.6915652254,15461.873511271,16138.8487604249,17201.7720345933,17625.7202843515,29540.3537473151,30286.1196112151,30611.2130237381,19702.5368196855,25056.4880515569,28209.6242536079,31839.3705381969,33390.5267148059
Tuvalu,TUV,2984.28555148916,3046.97157558262,3093.82679444063,3189.94908833217,3487.03357118243,3286.4690577009,3070.03942239319,3356.30705964116,3855.65481440805,3777.37177229784,3721.89947875243,3705.59238735794,4042.90117614992,3838.4036432854,3704.92725890715,3488.53634577403,3532.39942573719,3737.8786751003,3933.37396710875,3638.18761780626,3506.0602338093,3687.43927331262,3558.15237041254,3690.24204295331,3695.95345179619,4088.76579910847,4333.24899362162,4464.25884629937,4575.86900510424,5292.03025969421,5154.45957834015,5352.97862537897,5498.18455447209,5812.39924537753,
Uganda,UGA,1080.03830980398,1103.22897278835,1102.72992145701,1153.99369070318,1187.36780541734,1288.50886674348,1367.94573764936,1396.63106915218,1422.20789184705,1487.75796178874,1487.00498853512,1516.96423755695,1598.5828380849,1649.1482601448,1709.36159216857,1765.03788457066,1898.97915280479,1999.0624896434,2110.10049271503,2188.29916246327,2244.60595194584,2384.4653273154,2405.09455932767,2420.88808087266,2470.50380909598,2520.0201028843,2554.22769062073,2543.84754394956,2613.87976413963,2689.41009144919,2678.00907202293,2684.92035939744,2724.90609568409,2791.05576885861,2879.67009290376
Ukraine,UKR,22815.798828125,20784.16015625,18671.873046875,16012.3720703125,12410.525390625,10983.0087890625,9969.5009765625,9754.0498046875,9646.0546875,9704.4453125,10364.0625,11379.3857421875,12092.7890625,13342.8798828125,15021.06640625,15610.5732421875,16901.5078125,18374.013671875,18883.986328125,16092.7958984375,16811.794921875,17783.95703125,17848.740234375,17889.091796875,16978.8125,15403.7099609375,15856.8125,16310.3603515625,16978.984375,17636.5546875,17092.5390625,17846.408203125,13787.12109375,15916.9580078125,16319.8447265625
United Arab Emirates,ARE,111377.046890183,106266.19369358,104206.754890763,100422.631522038,102456.104720073,104527.92304577,103653.473060887,103392.439957977,96088.4925317357,92047.5945823489,95390.7013642316,90750.3469329386,87479.2448897115,89828.555395832,93166.1449767722,92750.9148604289,94872.5391985501,87180.6059048658,80285.1852028705,71488.9909603622,70913.778039508,73190.3973792075,73644.0532143257,74237.2214478496,74145.1093706462,75238.5539913477,75671.0564378596,72529.0571050174,72671.0652349751,72822.969940695,66808.6477560191,68580.1485423483,70075.6300053372,70239.8552855072,69701.8047983545
United Kingdom,GBR,32993.1694419805,32466.1961615901,32797.7299280942,33861.2523742725,35448.1781034952,36603.7383816545,37465.3771277415,39192.610054674,40347.1799533754,41396.9358449656,43115.5630082237,43976.8391685783,44539.4636492853,45759.4020280715,46558.1299600699,47529.9377511933,48215.0486668938,49243.2517368789,48833.0712359377,46241.8039957358,46917.8912974837,46949.0207981339,47328.2100308702,47820.2821627006,48964.2863514962,49652.7188154397,50346.8592925717,51586.6756125445,52131.6948248133,52515.684446109,47158.985486323,51004.4271714238,53139.151252206,52592.6822066393,52621.1790252979
United States,USA,44378.5240275575,43742.0261213549,44659.1514617994,45286.9355090342,46537.3571477424,47220.9579604358,48435.70010416,49984.2696497419,51619.8698375216,53474.045430104,55038.6224959451,55017.3049786608,55436.1169813778,56498.2078314911,58131.6336853496,59604.7536374577,60676.5655690664,61306.596938633,60798.4338401606,58714.9736915861,59789.4129069749,60245.4843994565,61134.530608776,61958.7234416953,63018.8033942192,64359.4725899466,65017.654963867,66155.5555676249,67719.7656392064,69112.602688656,67342.0709287722,71307.4017277218,72679.2575396348,74158.7164155605,75489.2664334817
Uruguay,URY,14060.8454762218,14474.7327106176,15536.4872092796,15865.2775154336,16932.0284550546,16600.0391885928,17433.6932851628,18823.9419170645,19577.7899664694,19192.7175685083,18752.0578112966,17986.9007596433,16572.7881760134,16694.4389231595,17519.3796251133,18811.3195971021,19560.0817556405,20803.893182056,22249.3835165533,23138.0820687014,24879.8350192618,26099.3215293803,26953.2811065384,28119.4833341404,28935.0974409271,28941.6294107011,29332.5672615246,29762.4333171685,29757.9388543783,30010.5742615797,27788.1854968153,29431.8850087471,30804.7032775797,31059.2537072459,32038.7727288227
Uzbekistan,UZB,4214.58399747196,4094.22736556456,3547.3114038795,3386.46207695591,3142.43287962994,3052.41881077596,3046.56376344753,3150.0853013379,3234.35751357407,3326.4252682467,3410.65044991898,3509.72863761694,3604.69346202514,3711.77853054423,3939.53039814876,4160.95512970703,4413.72281227266,4764.56391427529,5115.64391465594,5439.55068123847,5760.80511957791,6100.25100998284,6435.56467226429,6797.77494784494,7145.10980664151,7529.76364274179,7839.97820100236,8047.05375469466,8348.96057873127,8755.12593984949,8727.41104939223,9247.64382703929,9607.56167273449,10007.685502618,10450.2051402852
Vanuatu,VUT,3101.68055101098,3120.69378889379,3122.88933397766,3069.80583421676,3269.62833082984,3226.91509128028,3229.10220217595,3315.48137240776,3285.13835226801,3228.59180513043,3342.16726611558,3148.33464010842,2911.04134701793,2962.03107292132,3005.79726389788,3089.43704035765,3270.70237527622,3283.36553319499,3381.38564426088,3396.73599458141,3359.84954476432,3390.96103912602,3350.77088958974,3292.23424552549,3302.29177948687,3357.63888534014,3397.76730446483,3465.91968561101,3482.02272525905,3512.07197251664,3259.99543753198,3135.83664945678,3222.83595459346,3214.70244012121,3172.04772751391
Viet Nam,VNM,2467.96460080463,2560.84383496164,2726.47373748487,2890.42431737761,3089.60933725631,3328.21486039558,3584.02898335147,3820.30249485434,3982.95805965603,4119.05367208231,4349.22348751462,4570.26846577385,4809.62151118535,5090.28990869885,5421.09702829121,5776.36304451268,6098.24495436514,6418.54381402878,6659.13561432065,6914.33863589545,7274.73310698016,7652.61895672271,7979.86828926858,8324.19871250047,8751.88280634375,9248.02396069622,9743.1882231455,10290.5487142244,10936.8937859558,11628.6139147451,11851.3965685649,12048.9019935536,12979.7639049934,13545.9346616752,14415.2159532813
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,54299.2298699394,54086.1547945673,55883.4545510864,57838.0977142823,59911.7224453162,62332.9445371347,63057.6263123638,58895.3056899496,59272.2456856343,54443.0686942498,46422.4151236223,43563.8864931407,42853.8986599185,42739.0835022993,43502.4336941564,43277.1546523522,44205.4071324394,45632.6364715693,45055.7829303523,46893.5496988741,46479.2996685326,,
West Bank and Gaza,PSE,,,,,3966.68875052152,4062.96290335877,3932.22694732854,4311.53876740636,4805.19156878644,5071.82121719043,4520.88992531975,3996.50878001821,3409.17287422698,3788.92652721128,4503.08034061409,4885.07252184444,4714.37331793342,4769.52328096801,4984.80579890695,5270.66331643219,5432.24363072522,5805.32115329251,6009.10925822042,6142.20204342591,5990.42661523778,6072.65031768549,6464.13352537371,6426.79521615335,6342.9374800852,6269.89134527985,5423.68254653126,5663.12160743584,5753.08395899307,5361.13098084938,3845.50297375419
World,WLD,11257.4362630542,11166.5096464532,11132.3795188013,11125.6559484613,11251.216001516,11429.3590247533,11679.1536087807,11964.1777193279,12088.1016622616,12351.5480491204,12769.8314917662,12904.861928295,13093.0651208582,13402.9919536458,13914.8111422905,14370.8850287562,14927.5485261449,15510.865766861,15747.7295109752,15452.5012186257,16047.9897391201,16479.4887946509,16784.9491797151,17122.0455272012,17500.1748281222,17868.0908568708,18232.7269157079,18714.9389431259,19189.0202232249,19552.0835148296,18811.4935530315,19866.7679184046,20409.442097194,20918.304708117,21405.1181042664
